"State","District","Date","Year","Month","Avg_etlvl_at15cm","Agency_name"
"Manipur","Senapati","2022-04-04","2022","04","1.440468611","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-05","2022","04","3.096878659","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-06","2022","04","0.574860289","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-07","2022","04","1.374573156","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-08","2022","04","1.214820583","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-09","2022","04","1.037120361","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-10","2022","04","1.650481385","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-11","2022","04","2.611294705","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-12","2022","04","3.41728729","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-13","2022","04","1.204679352","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-14","2022","04","2.556966031","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-15","2022","04","8.20644761","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-16","2022","04","7.80950585","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-17","2022","04","5.438299737","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-19","2022","04","3.418486503","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-20","2022","04","2.125492181","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-21","2022","04","4.666768865","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-22","2022","04","2.406709639","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-23","2022","04","2.857684357","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-24","2022","04","2.811745458","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-25","2022","04","4.102598709","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-26","2022","04","3.080984774","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-27","2022","04","2.663857784","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-28","2022","04","3.852132518","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-29","2022","04","2.897576164","NRSC VIC MODEL"
"Manipur","Senapati","2022-04-30","2022","04","2.796366637","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-05","2022","04","7.831827639","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-20","2022","04","2.189099257","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-01","2022","04","1.540702768","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-02","2022","04","2.10066266","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-03","2022","04","1.881135541","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-04","2022","04","1.255611728","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-06","2022","04","2.564031631","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-07","2022","04","3.752128267","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-08","2022","04","3.324481181","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-09","2022","04","2.713301166","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-10","2022","04","2.325868388","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-11","2022","04","6.35621924","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-12","2022","04","3.301501261","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-13","2022","04","2.070450986","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-14","2022","04","6.309927411","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-15","2022","04","8.419296946","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-16","2022","04","7.243829437","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-17","2022","04","7.530067516","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-18","2022","04","6.065512684","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-19","2022","04","4.568393681","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-21","2022","04","4.696348185","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-22","2022","04","2.751232418","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-23","2022","04","3.971131916","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-24","2022","04","3.772363364","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-25","2022","04","5.442461455","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-26","2022","04","3.706652726","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-27","2022","04","4.37627175","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-28","2022","04","3.621818296","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-29","2022","04","3.688178298","NRSC VIC MODEL"
"Manipur","Tamenglong","2022-04-30","2022","04","2.667192413","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-09","2022","04","0.251471713","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-24","2022","04","2.808265691","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-01","2022","04","0.237377078","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-02","2022","04","0.105433342","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-03","2022","04","0.09188468","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-04","2022","04","0.292038827","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-05","2022","04","2.961097129","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-06","2022","04","0.24482413","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-07","2022","04","0.257177632","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-08","2022","04","0.261559891","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-10","2022","04","0.226689569","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-11","2022","04","0.311112069","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-12","2022","04","1.15718088","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-13","2022","04","1.050173519","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-14","2022","04","3.052718386","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-15","2022","04","1.612012617","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-16","2022","04","1.742860249","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-17","2022","04","1.452064529","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-18","2022","04","4.081037618","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-19","2022","04","1.567964278","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-20","2022","04","1.539208686","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-21","2022","04","5.162050213","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-22","2022","04","2.028609725","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-23","2022","04","6.000344049","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-25","2022","04","2.944786128","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-26","2022","04","2.166730438","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-27","2022","04","2.267867754","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-28","2022","04","2.129973518","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-29","2022","04","2.025632969","NRSC VIC MODEL"
"Manipur","Tengnoupal","2022-04-30","2022","04","1.565060439","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-01","2022","04","1.3594273","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-02","2022","04","0.777613203","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-03","2022","04","0.603922943","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-04","2022","04","0.882506635","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-05","2022","04","2.320489385","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-06","2022","04","0.717490983","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-07","2022","04","0.933862033","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-08","2022","04","0.885082437","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-09","2022","04","0.878294827","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-10","2022","04","0.687849786","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-11","2022","04","0.995105502","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-12","2022","04","1.477296728","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-13","2022","04","1.249003709","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-14","2022","04","2.224791178","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-15","2022","04","2.143972856","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-16","2022","04","4.364532462","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-17","2022","04","3.852539483","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-18","2022","04","4.265765183","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-19","2022","04","3.09024678","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-20","2022","04","2.137342154","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-21","2022","04","4.951229063","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-22","2022","04","3.203248032","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-23","2022","04","4.140077043","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-24","2022","04","4.602812193","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-25","2022","04","4.088423078","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-26","2022","04","3.805520141","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-27","2022","04","3.434348898","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-28","2022","04","3.811601417","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-29","2022","04","3.643163292","NRSC VIC MODEL"
"Manipur","Thoubal","2022-04-30","2022","04","2.901397827","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-01","2022","04","0.313033626","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-02","2022","04","0.317894065","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-03","2022","04","0.317725625","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-04","2022","04","0.204144108","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-05","2022","04","2.309435956","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-06","2022","04","0.296856249","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-07","2022","04","0.836204926","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-08","2022","04","0.620062913","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-09","2022","04","0.559714647","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-10","2022","04","0.742946862","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-11","2022","04","5.019900154","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-12","2022","04","3.123526361","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-13","2022","04","1.2286128","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-14","2022","04","1.224717385","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-15","2022","04","7.948759003","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-16","2022","04","7.023729458","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-17","2022","04","2.865287217","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-18","2022","04","2.596343761","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-19","2022","04","2.113202838","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-20","2022","04","2.162712328","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-21","2022","04","4.825573389","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-22","2022","04","1.791881325","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-23","2022","04","2.106209309","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-24","2022","04","2.390005444","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-25","2022","04","2.654947614","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-26","2022","04","2.165408825","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-27","2022","04","2.050051524","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-28","2022","04","2.543901338","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-29","2022","04","2.052974541","NRSC VIC MODEL"
"Manipur","Ukhrul","2022-04-30","2022","04","2.024202303","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-01","2022","04","8.80985579","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-02","2022","04","9.154747426","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-03","2022","04","4.821346052","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-04","2022","04","4.843505285","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-05","2022","04","5.745667813","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-06","2022","04","2.869182602","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-07","2022","04","2.787209455","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-08","2022","04","3.215403579","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-09","2022","04","2.327317317","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-10","2022","04","5.092486789","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-11","2022","04","4.046333626","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-12","2022","04","3.449376804","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-13","2022","04","3.765915862","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-14","2022","04","5.490693924","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-15","2022","04","5.106815594","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-16","2022","04","3.813217559","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-17","2022","04","4.772880219","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-18","2022","04","4.858919508","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-19","2022","04","3.703184723","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-20","2022","04","4.047791905","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-21","2022","04","5.177861723","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-22","2022","04","2.829180066","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-23","2022","04","4.103816549","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-24","2022","04","3.964658051","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-25","2022","04","3.859882336","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-26","2022","04","3.839643605","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-27","2022","04","3.322036875","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-28","2022","04","3.979279924","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-29","2022","04","3.931041274","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2022-04-30","2022","04","2.296116247","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-01","2022","04","3.607615468","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-02","2022","04","3.092586482","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-03","2022","04","2.437464649","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-04","2022","04","2.215364582","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-05","2022","04","6.159093441","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-06","2022","04","4.590791178","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-07","2022","04","4.538251607","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-08","2022","04","4.612270019","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-09","2022","04","3.553018765","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-10","2022","04","5.124300727","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-11","2022","04","4.038421454","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-12","2022","04","4.14302966","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-13","2022","04","3.26007842","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-14","2022","04","5.897981404","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-15","2022","04","7.128535544","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-16","2022","04","6.930340697","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-17","2022","04","7.184473195","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-18","2022","04","6.204296998","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-19","2022","04","5.111117513","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-20","2022","04","3.276437424","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-21","2022","04","4.656818261","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-22","2022","04","3.221872034","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-23","2022","04","4.592652793","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-24","2022","04","4.441643037","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-25","2022","04","7.562473809","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-26","2022","04","5.415305527","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-27","2022","04","4.966828627","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-28","2022","04","5.537809647","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-29","2022","04","4.883259292","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2022-04-30","2022","04","3.822343731","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-01","2022","04","3.399839283","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-02","2022","04","3.601085947","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-03","2022","04","2.538007152","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-04","2022","04","2.674944324","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-05","2022","04","5.337060391","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-06","2022","04","3.616486371","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-07","2022","04","3.505187332","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-08","2022","04","3.749662794","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-09","2022","04","2.609213926","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-10","2022","04","4.479270417","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-11","2022","04","3.788325124","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-12","2022","04","3.985363844","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-13","2022","04","3.29691055","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-14","2022","04","4.97442787","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-15","2022","04","4.847024449","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-16","2022","04","5.73522763","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-17","2022","04","6.519133067","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-18","2022","04","5.719421216","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-19","2022","04","5.38153492","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-20","2022","04","4.589962871","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-21","2022","04","4.36149685","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-22","2022","04","3.030728115","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-23","2022","04","4.040981204","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-24","2022","04","4.020003553","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-25","2022","04","5.465440176","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-26","2022","04","4.088772002","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-27","2022","04","5.229086991","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-28","2022","04","4.691835957","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-29","2022","04","4.199183517","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2022-04-30","2022","04","3.305482183","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-01","2022","04","8.70603593","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-02","2022","04","10.14876329","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-03","2022","04","5.440554048","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-04","2022","04","5.457633935","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-05","2022","04","6.402082771","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-06","2022","04","3.310208054","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-07","2022","04","3.132190336","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-08","2022","04","3.348537518","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2022-04-09","2022","04","2.774066544","NRSC VIC MODEL"
